V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
18.7,3.3441868442565297,-12.480519065209766,0.2140582542502898,4.213411399860309,-12.486406750302365,0.20817056915769072,5.308565714551029,-12.407967972830857,0.28660934662919857
18.8,3.350137367204468,-12.46353404751828,0.23104327194177543,4.220908588980299,-12.472366590960515,0.22221072849954027,5.318011580938347,-12.391017271658445,0.3035600478016107
18.9,3.35606682624419,-12.4460664666743,0.24851085278575624,4.228379239238935,-12.457844006613975,0.23673331284608068,5.327424010455603,-12.373646538309686,0.3209307811503699
19.0,3.361975406798963,-12.428128607441877,0.2664487120181782,4.235823584254892,-12.442845859692138,0.25173145976791744,5.336803297443889,-12.355870625429276,0.3387066940307797
19.1,3.36786329169415,-12.409731897089443,0.28484542237061206,4.2432418543736965,-12.427378470294514,0.26719884916554193,5.346149732120376,-12.337703249125095,0.35687407033496044
19.2,3.3737306612069964,-12.390886942014642,0.30369037744541316,4.250634276730444,-12.411447774202742,0.2831295452573137,5.355463600657355,-12.319157000655709,0.37542031880434656
19.3,3.37957769311521,-12.37160356534636,0.3229737541136952,4.258001075311009,-12.395059655664573,0.2995176637954824,5.364745185259345,-12.300243361072543,0.39433395838751295
19.4,3.385404562744364,-12.351890845384233,0.34268647407582264,4.265342471011773,-12.378219765508392,0.3163575539516632,5.373994764238346,-12.28097276152339,0.4136045579366652
19.5,3.3912114430141664,-12.331757154741293,0.36282016471876233,4.272658681697916,-12.360933493064085,0.3336438263959707,5.383212612087283,-12.261354887657863,0.4332224318021929
19.6,3.396998504483621,-12.311210200060204,0.3833671193998516,4.279949922260317,-12.343205998425937,0.3513713210341187,5.3923989995517,-12.241398566707954,0.45317875275210184
19.7,3.4027659153951157,-12.290257062177359,0.4043202572826967,4.287216404671103,-12.32504224282266,0.36953507663739593,5.40155419369974,-12.221111662556613,0.4734656569034428
19.8,3.4085138417174696,-12.26890423661298,0.4256730828470747,4.294458338037882,-12.306447017057856,0.3881303024021996,5.41067845799048,-12.200501102107498,0.494076217352557
19.9,3.414242447187964,-12.247157674268268,0.447419645191788,4.3016759286567,-12.287424968000837,0.407152351459219,5.419772052340654,-12.179572905721846,0.5150044137382093
20.0,3.4199518933533937,-12.2250228222134,0.469554497246655,4.308869380063767,-12.267980623122678,0.42659669633737707,5.428835233189813,-12.158332221075156,0.5362450983848994
20.1,3.4256423396101563,-12.202504664452665,0.49207265500739084,4.316038893085957,-12.24811841308836,0.4464589063716957,5.437868253563965,-12.136783360352588,0.5577939591074674
20.200000000000003,3.4313139432434183,-12.17960776255514,0.5149695569049157,4.323184665890165,-12.227842692429896,0.46673462703016,5.446871363137753,-12.114929840667966,0.57964747879209
20.3,3.4369668594653753,-12.156336296041502,0.5382410234185535,4.330306894031501,-12.207157758339115,0.48741956112094087,5.455844808295176,-12.092774427555275,0.6018028919047804
20.4,3.4426012414526315,-12.132694102419606,0.5618832170404495,4.337405770500393,-12.186067867631408,0.5085094518286475,5.464788832188936,-12.070319181347003,0.6242581381130528
20.5,3.44821724038273,-12.108684716763776,0.5858926026962799,4.344481485768611,-12.164577251942717,0.5300000675173386,5.473703674798427,-12.047565506218845,0.6470118132412104
20.6,3.45381500546985,-12.084311410734955,0.6102659087251006,4.35153422783424,-12.1426901312324,0.5518871882276564,5.4825895729863925,-12.02451420164849,0.6700631178115657
20.700000000000003,3.459394683999698,-12.059577230941498,0.6350000885185576,4.358564182265642,-12.120410725672713,0.5741665937873428,5.491446760554317,-12.001165516004818,0.6934118034552377
20.8,3.4649564213636106,-12.034485036867249,0.6600922825928066,4.365571532244423,-12.09774326601315,0.596834053446905,5.5002754682965636,-11.977519201956504,0.7170581175035515
20.9,3.4705003610919003,-12.009037672891875,0.6855396465681807,4.372556458607444,-12.07469200251299,0.619885316947066,5.509075924053298,-11.953574573364897,0.7410027460951589
21.0,3.476026644886449,-11.983238213947175,0.7113391055128808,4.379519139887889,-12.051261212540032,0.6433161069200235,5.517848352762241,-11.929330563304793,0.7652467561552623
21.1,3.4815354126525864,-11.95708970664094,0.7374876128191161,4.386459752355427,-12.027455206935741,0.6671221125243143,5.526592976509255,-11.904785782841639,0.7897915366184165
21.200000000000003,3.487026802530256,-11.93059514198214,0.7639821774779154,4.393378470055484,-12.003278335248778,0.6912989842112776,5.535310014577836,-11.879938580181278,0.8146387392787773
21.3,3.4925009509245077,-11.903757480828837,0.7908198386312186,4.400275464847649,-11.978734989938829,0.7158423295212266,5.5439996834975,-11.854787099802813,0.8397902196572424
21.4,3.49795799253531,-11.876579678373535,0.8179976410865208,4.407150906443251,-11.953829609651443,0.7407477098086126,5.552662197091122,-11.829329341183527,0.8652479782765283
21.5,3.503398060386724,-11.849064707628433,0.845512611831623,4.414004962442103,-11.928566681662863,0.7660106377971925,5.561297766521235,-11.803563216729355,0.8910141027307006
21.6,3.508821285855439,-11.82121558187522,0.873361737584835,4.4208377983684635,-11.902950743590477,0.7916265758695786,5.569906600335334,-11.777486608533007,0.9170907109270487
21.700000000000003,3.514227798698695,-11.793035376046703,0.9015419434133527,4.42764957770621,-11.876986384460736,0.8175909349993198,5.578488904510198,-11.751097423597038,0.9434798958630175
21.8,3.5196177270816054,-11.764527247010331,0.930050072449724,4.434440461933264,-11.85067824522238,0.843899074237676,5.587044882495263,-11.724393647177518,0.9701836722825377
21.9,3.524991197603893,-11.735694452726808,0.9588828667332479,4.441210610555283,-11.824031018786911,0.8705463006731442,5.595574735255062,-11.697373393927428,0.9972039255326273
