V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
16.9,3.2332471251563106,-10.630789768431663,0.023036041540034802,4.073636112496519,-10.604463451127389,0.049362358844309284,5.132459887746284,-10.63398873631953,0.019837073652167803
17.0,3.239611801277483,-10.624775632209351,0.029050177762346863,4.081655101917348,-10.60123926626238,0.05258654370931737,5.14256318131647,-10.629640740949707,0.024185069021990913
17.1,3.245951566569593,-10.618131061247704,0.03569474872399425,4.089642705660269,-10.597398896308407,0.05642691366329089,5.1526269314103965,-10.624556074331517,0.029269735640180983
17.2,3.2522666633583373,-10.610874657195119,0.04295115277657935,4.097599229036532,-10.592956786581167,0.060869023390530685,5.16265152269613,-10.618753661173884,0.035072148797814506
17.3,3.258557330219642,-10.603024560249398,0.0508012497222996,4.105524972632966,-10.587926865097568,0.06589894487412984,5.172637333889347,-10.612251769813586,0.04157404015811217
17.4,3.2648238020589835,-10.594598449903277,0.05922736006842122,4.113420232411927,-10.582322565274474,0.07150324469722413,5.182584737879247,-10.605068038320583,0.04875777165111472
17.5,3.2710663101885893,-10.58561354689564,0.06821226307605777,4.121285299808556,-10.57615685135043,0.07766895862126866,5.1924941018511035,-10.597219503984615,0.05660630598708316
17.6,3.277285082402583,-10.576086615848585,0.07773919412311336,4.129120461825468,-10.569442245661836,0.08438356430986182,5.202365787405547,-10.588722634928644,0.0651031750430544
17.7,3.2834803430501407,-10.56603396808609,0.08779184188560762,4.136926001124912,-10.562190856956708,0.09163495301499047,5.212200150674698,-10.579593362764964,0.07423244720673416
17.8,3.289652313106724,-10.55547146416454,0.09835434580715763,4.144702196118521,-10.554414408989771,0.09941140098192669,5.221997542435234,-10.569847115376561,0.08397869459513707
17.9,3.2958012102434435,-10.544414515696051,0.10941129427564711,4.152449321054713,-10.546124268710388,0.10770154126131004,5.231758308218508,-10.559498849069211,0.09432696090248704
18.0,3.3019272488946263,-10.532878086109497,0.12094772386220143,4.160167646103808,-10.537331473426747,0.11649433654495134,5.241482788417793,-10.548563084110334,0.10526272586136365
