V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
16.9,3.2332471251563106,-10.008152266214696,0.05737019492261375,4.073636112496519,-9.889194019099614,0.17632844203769515,5.132459887746284,-9.993752438332933,0.07177002280437605
17.0,3.239611801277483,-10.016642037882006,0.048880423255303285,4.081655101917348,-9.899648853591373,0.1658736075459366,5.14256318131647,-10.005351136924702,0.0601713242126074
17.1,3.245951566569593,-10.024353857800268,0.04116860333704153,4.089642705660269,-9.909423676258996,0.15609878487831352,5.1526269314103965,-10.016134308639796,0.049388152497513715
17.2,3.2522666633583373,-10.031316244994146,0.034206216143163104,4.097599229036532,-9.918545264110492,0.14697719702681766,5.16265152269613,-10.026126790390267,0.039395670747042644
17.3,3.258557330219642,-10.03755651685238,0.027965944284929378,4.105524972632966,-9.927038575315272,0.13848388582203697,5.172637333889347,-10.035352309037204,0.030170152100104985
17.4,3.2648238020589835,-10.043100864173772,0.022421596963537738,4.113420232411927,-9.934926876785006,0.130595584352303,5.182584737879247,-10.04383357670416,0.02168888443314998
17.5,3.2710663101885893,-10.047974418496281,0.01754804264102816,4.121285299808556,-9.942231868551575,0.12329059258573416,5.1924941018511035,-10.05159237636103,0.013930084776278662
17.6,3.277285082402583,-10.052201312228672,0.013321148908637781,4.129120461825468,-9.948973804088775,0.11654865704853457,5.202365787405547,-10.058649638080594,0.00687282305671566
17.7,3.2834803430501407,-10.055804732134359,0.009717729002950648,4.136926001124912,-9.95517160584916,0.11035085528815003,5.212200150674698,-10.06502550645454,0.0004969546827684468
17.8,3.289652313106724,-10.058806966717345,0.00671549441996433,4.144702196118521,-9.96084297540961,0.10467948572769892,5.221997542435234,-10.070739399723461,-0.005216938586151798
17.9,3.2958012102434435,-10.061229448116114,0.0042930130211953355,4.152449321054713,-9.96600449773705,0.09951796340025965,5.231758308218508,-10.075810061224258,-0.010287600086948956
18.0,3.3019272488946263,-10.063092789051908,0.0024296720854017906,4.160167646103808,-9.970671739196705,0.09485072194060429,5.241482788417793,-10.080255591067504,-0.014733129930194266
18.1,3.308030640323625,-10.064416815346435,0.0011056457908740214,4.167857437440951,-9.974859339030552,0.09066312210675775,5.251171318392758,-10.084093097841658,-0.01857063670434833
18.2,3.3141115926869382,-10.065220594544769,0.0003018665925402786,4.175518957326897,-9.978581094129964,0.0869413670073449,5.26082422857125,-10.087338662976924,-0.021816201839614635
18.3,3.320170311096694,-10.06552246113731,0.0,4.183152464186733,-9.981850037015782,0.0836724241215272,5.2704418445484755,-10.090007809506714,-0.024485348369404747
18.4,3.326206997681531,-10.065340038845068,0.00018242229224085804,4.190758212686588,-9.984678507019737,0.08084395411757228,5.280024487183649,-10.092115548106342,-0.026593086969032953
18.5,3.332221851645953,-10.064690260400766,0.0008322007365428874,4.198336453808407,-9.987078214734339,0.07844424640297021,5.289572472694207,-10.09367639298134,-0.02815393184403092
18.6,3.3382150693281747,-10.063589385226752,0.001933075910557136,4.205887434922841,-9.98906029986276,0.07646216127454863,5.2990861127476405,-10.094704375218004,-0.029181914080695037
18.7,3.3441868442565297,-10.062053015377945,0.0034694457593644756,4.213411399860309,-9.990635382658695,0.0748870784786142,5.308565714551029,-10.095213054184152,-0.029690593046842295
18.8,3.350137367204468,-10.060096110086079,0.005426351051230682,4.220908588980299,-9.991813609195816,0.07370885194149324,5.318011580938347,-10.095215527530966,-0.029693066393656764
18.9,3.35606682624419,-10.057732999210582,0.007789461926726915,4.228379239238935,-9.992604690750767,0.07291777038654246,5.327424010455603,-10.094724440304825,-0.029201979167515546
19.0,3.361975406798963,-10.054977395870669,0.010545065266640563,4.235823584254892,-9.993017937620923,0.07250452351638614,5.336803297443889,-10.093751993631015,-0.028229532493705634
19.1,3.36786329169415,-10.051842408504584,0.013680052632725648,4.2432418543736965,-9.99306228770221,0.0724601734350987,5.346149732120376,-10.092309953380484,-0.026787492243174782
19.2,3.3737306612069964,-10.048340552574121,0.01718190856318813,4.250634276730444,-9.992746266468881,0.07277619466842822,5.355463600657355,-10.090409659175734,-0.02488719803842443
19.3,3.37957769311521,-10.044483762106296,0.021038699031013408,4.258001075311009,-9.992077873812166,0.07344458732514347,5.364745185259345,-10.08806203403208,-0.022539572894769933
19.4,3.385404562744364,-10.040283401239341,0.025239059897968374,4.265342471011773,-9.991064765497356,0.07445769563995341,5.373994764238346,-10.085277557770894,-0.019755096633584657
19.5,3.3912114430141664,-10.035750275916898,0.02977218522041092,4.272658681697916,-9.989714302796644,0.07580815834066534,5.383212612087283,-10.082066042328924,-0.016543581191614365
19.6,3.396998504483621,-10.030894645852102,0.034627815285206864,4.279949922260317,-9.988033559350832,0.07748890178647727,5.3923989995517,-10.078436788714564,-0.012914327577254525
19.7,3.4027659153951157,-10.025726236863438,0.03979622427387142,4.287216404671103,-9.986029325766737,0.07949313537057279,5.40155419369974,-10.074398718422069,-0.008876257284759603
19.8,3.4085138417174696,-10.02025425366414,0.0452682074731694,4.294458338037882,-9.983708112399363,0.08181434873794657,5.41067845799048,-10.069960388544837,-0.0044379274075279085
19.9,3.414242447187964,-10.014487393169919,0.051035067967390546,4.3016759286567,-9.981076150752607,0.08444631038470263,5.419772052340654,-10.065130007737215,0.0003924534000940838
20.0,3.4199518933533937,-10.008433858372497,0.057088602764812535,4.308869380063767,-9.978139393912588,0.08738306722472089,5.428835233189813,-10.059915453446248,0.005607007691061483
20.1,3.4256423396101563,-10.002101372811131,0.06342108832617832,4.316038893085957,-9.974903516404602,0.09061894473270726,5.437868253563965,-10.054324290252639,0.011198170884670233
20.200000000000003,3.4313139432434183,-9.995497195659953,0.07002526547735677,4.323184665890165,-9.971373913837535,0.09414854729977407,5.446871363137753,-10.048363789122403,0.017158672014906173
20.3,3.4369668594653753,-9.988628137435217,0.07689432370209204,4.330306894031501,-9.967555702670051,0.09796675846725833,5.455844808295176,-10.042040947338934,0.02348151379837482
20.4,3.4426012414526315,-9.981500576314575,0.0840218848227341,4.337405770500393,-9.963453720399656,0.10206874073765348,5.464788832188936,-10.035362508863168,0.030159952274141588
20.5,3.44821724038273,-9.974120475048553,0.09140198608875671,4.344481485768611,-9.95907252644086,0.10644993469644959,5.473703674798427,-10.028334984855107,0.037187476282202425
20.6,3.45381500546985,-9.966493398434153,0.09902906270315626,4.35153422783424,-9.954416403921421,0.1111060572158884,5.4825895729863925,-10.020964674083372,0.04455778705393776
20.700000000000003,3.459394683999698,-9.958624531310793,0.10689792982651625,4.358564182265642,-9.949489362587165,0.11603309855014388,5.491446760554317,-10.013257682952666,0.052264778184643035
20.8,3.4649564213636106,-9.950518696918294,0.11500376421901493,4.365571532244423,-9.94429514296609,0.12122731817121846,5.5002754682965636,-10.005219944888491,0.060302516248817994
20.9,3.4705003610919003,-9.942180329296658,0.12334213184065135,4.372556458607444,-9.938837221902753,0.12668523923455588,5.509075924053298,-9.996857238836698,0.068665222300611
21.0,3.476026644886449,-9.933613420329067,0.1319090408082424,4.379519139887889,-9.933118819533654,0.1324036416036556,5.517848352762241,-9.988175206658738,0.07734725447857116
21.1,3.4815354126525864,-9.924821638662493,0.14070082247481608,4.386459752355427,-9.927142907735487,0.13837955340182262,5.526592976509255,-9.979179369233584,0.08634309190372491
21.200000000000003,3.487026802530256,-9.915808367820905,0.14971409331640473,4.393378470055484,-9.920912220040151,0.14461024109715837,5.535310014577836,-9.96987514111067,0.09564732002663945
21.3,3.4925009509245077,-9.906576725997736,0.15894573513957333,4.400275464847649,-9.914429262974124,0.1510931981631849,5.5439996834975,-9.960267843595192,0.1052546175421174
21.4,3.49795799253531,-9.897129585948456,0.1683928751888537,4.407150906443251,-9.907696328746837,0.15782613239047194,5.552662197091122,-9.95036271618578,0.11515974495153003
21.5,3.503398060386724,-9.88746959488911,0.1780528662481995,4.414004962442103,-9.900715509181232,0.16480695195607709,5.561297766521235,-9.940164926323874,0.12535753481343548
21.6,3.508821285855439,-9.877599194305635,0.1879232668316746,4.4208377983684635,-9.893488710753296,0.17203375038401347,5.569906600335334,-9.929679577451992,0.13584288368531716
21.700000000000003,3.514227798698695,-9.867520639578292,0.1980018215590178,4.42764957770621,-9.886017670583357,0.17950479055395263,5.578488904510198,-9.91891171541536,0.146610745721949
21.8,3.5196177270816054,-9.85723601932632,0.20828644181098888,4.434440461933264,-9.878303973203062,0.18721848793424734,5.587044882495263,-9.907866333274313,0.157656127862996
21.9,3.524991197603893,-9.846747274379386,0.21877518675792373,4.441210610555283,-9.870349067906915,0.1951733932303945,5.595574735255062,-9.89654837462487,0.1689740865124385
